classification	source_kind	branch	head	worktree	source_path	status	sha256	same_path_in_main	content_paths_in_main	snapshot_path
new_content_new_path	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/coord_offset/spec.md	A	633ff38e59594f8959f6ef4a1d01506bbfef5ab2addadb82343376f928b076a9	no	-	snapshots/633ff38e5959/openspec/changes/detection-template-variants/specs/coord_offset/spec.md
new_content_new_path	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/diagnostics/2026-06-16_prefix_denoising_axis_sort_repair_negative_result.md	A	688fa6f04eb57ce5c9d48e0178551e7188281df6150d786818afe4911812b915	no	-	snapshots/688fa6f04eb5/progress/diagnostics/2026-06-16_prefix_denoising_axis_sort_repair_negative_result.md
new_content_new_path	worktree-dirty	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/diagnostics/2026-06-17_prefix_denoising_inert_objective_root_cause_analysis.md	??	ed610b284219c2e96fe90d2a4c446978b96ededc767c0ce3118417f847846871	no	-	snapshots/ed610b284219/progress/diagnostics/2026-06-17_prefix_denoising_inert_objective_root_cause_analysis.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	claude-official-architecture-review.md	??	95eee8730a156ce77436195c9f2ce897e36195add71e66fe726b52599c895be8	no	-	snapshots/95eee8730a15/claude-official-architecture-review.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	codex-architecture-maintenance-review-2026-06-18.md	??	0271a9bbdf742ed6e6a740a2459dd67ca1fe12c3888afb8738fd496f9d4f546b	no	-	snapshots/0271a9bbdf74/codex-architecture-maintenance-review-2026-06-18.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	refactor-sft-pipeline-hierarchy-implementation-audit-claude-api-opus-4-8.md	??	1634c49a92e7d0734706b1a73eeed7463ce1f4c878e4b7f8bcca79d92f3ed860	no	-	snapshots/1634c49a92e7/refactor-sft-pipeline-hierarchy-implementation-audit-claude-api-opus-4-8.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	refactor-sft-pipeline-hierarchy-implementation-audit-claude-official-opus-1.md	??	26cc62bc2bfcf673d87480f71522e83ac0ae5c57c860b7e493d2c14535d040d5	no	-	snapshots/26cc62bc2bfc/refactor-sft-pipeline-hierarchy-implementation-audit-claude-official-opus-1.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	refactor-sft-pipeline-hierarchy-implementation-audit-claude-opus-4-8.md	??	c76fd097979295b7fbcffa79c13b3248ea5394e1e19bdd1d35537659a9bc39e7	no	-	snapshots/c76fd0979792/refactor-sft-pipeline-hierarchy-implementation-audit-claude-opus-4-8.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	refactor-sft-pipeline-hierarchy-implementation-audit-claude-sonnet-4-6.md	??	2421eb0580f85f64b259b1043861cd643cd9d7ae8fd9c9fb82cc4fbc8c5ffe7c	no	-	snapshots/2421eb0580f8/refactor-sft-pipeline-hierarchy-implementation-audit-claude-sonnet-4-6.md
new_content_new_path	worktree-dirty	main	7726597b23ba30ba21dd37ef2351084767788653	/data/CoordExp	refactor-sft-pipeline-hierarchy-implementation-audit-codex.md	??	2a726265a6ed284e59db5ee7243b885620e601d666b757712d2c020642adcf5e	no	-	snapshots/2a726265a6ed/refactor-sft-pipeline-hierarchy-implementation-audit-codex.md
same_path_divergent_new_content	branch-head	codex/autoregressive-binding-template-study	38518c3dc51b233030fe6fc6dad362ed051602df	/data/CoordExp/.worktrees/autoregressive-binding-template-study	progress/diagnostics/README.md	M	24bea7987be06fd270bfeaa07b4696364e863f8e5062acc2ee6b214759be72af	yes	-	snapshots/24bea7987be0/progress/diagnostics/README.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	configs/stage1/detection_teacher_forcing/README.md	M	629c03b07a96c624f8acdefbcd4cda64a05583ed06f118b0c4e8863fed089eb4	yes	-	snapshots/629c03b07a96/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/AGENT_INDEX.md	M	19e9761f11a3ac776c86930aed64d48ccc0000107b5c6737647f7a680aad4d03	yes	-	snapshots/19e9761f11a3/docs/AGENT_INDEX.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/ARTIFACTS.md	M	c026f483f2bafbe59e9ae98d74e6f19f73b73fe43fd36912a87c692a24ba342e	yes	-	snapshots/c026f483f2ba/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/IMPLEMENTATION_MAP.md	M	b6fe04147c910ddf53960e24fd5ff19d0876c8a9ede3390b37be256d10a557df	yes	-	snapshots/b6fe04147c91/docs/IMPLEMENTATION_MAP.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/SYSTEM_OVERVIEW.md	M	15379c71284d25bddcce3ac319b1146fa286fd180c4f07c24c7398bb39c9eb74	yes	-	snapshots/15379c71284d/docs/SYSTEM_OVERVIEW.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/architecture/INDEPENDENT_ARCHITECTURE_REVIEW.md	M	c88a06a5784f09fbb0a67786e08cd954205caa17d0edce6da6c28de7bc37a53f	yes	-	snapshots/c88a06a5784f/docs/architecture/INDEPENDENT_ARCHITECTURE_REVIEW.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/architecture/README.md	M	2757acdf0a8a4cf481255d2f7e391ee7b939ebb2aed6181e6de6511e59e59d23	yes	-	snapshots/2757acdf0a8a/docs/architecture/README.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/architecture/proposals/2026-06-17-refactoring-program/REFACTORING_PROGRAM_CHARTER.md	M	79076fe04e95ea6ce2823f269535f96cb233c67410ca6c3b16a6d23cd48714dc	yes	-	snapshots/79076fe04e95/docs/architecture/proposals/2026-06-17-refactoring-program/REFACTORING_PROGRAM_CHARTER.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/data/PACKING.md	M	b861b129931117fff28016b55b21a450f0b11825bf9012dfdadf8a40b63e5a64	yes	-	snapshots/b861b1299311/docs/data/PACKING.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/training/README.md	M	9dbce23269428caa2ea1714e11006e983cc07f387edc97e0ab29e9600da47ac8	yes	-	snapshots/9dbce2326942/docs/training/README.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/training/STAGE1_OBJECTIVE.md	M	a809ad944cc283790f38105e4b6c67150a88bebcfed6972b9f3e3fe07f919ef3	yes	-	snapshots/a809ad944cc2/docs/training/STAGE1_OBJECTIVE.md
same_path_divergent_new_content	branch-head	codex/codebase-refactoring-program	895f796f28dd3583327479cd5699bf0b532ca65b	/data/CoordExp/.worktrees/codebase-refactoring-program	docs/training/STAGE2_RUNBOOK.md	M	49ff9441d14eb6cdbd64620bcd81da6991694ec0766508f51b9e03e84e1f2cd7	yes	-	snapshots/49ff9441d14e/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	configs/stage1/detection_teacher_forcing/README.md	M	df84f377a498e6d62f9f95a3e1b656ea442be1bac54eb025d7da9e2e505e3ee1	yes	-	snapshots/df84f377a498/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	docs/ARTIFACTS.md	M	ca191b96ee8369d1c7c465f4c394b64a2741f457716b1e4b79368e3d4c2eed8a	yes	-	snapshots/ca191b96ee83/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	docs/data/PACKING.md	M	1f3fb8fed25fd6a1568d6d033ff43d7d59d6ed860f66259c9af9d73150fff6c4	yes	-	snapshots/1f3fb8fed25f/docs/data/PACKING.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	docs/training/STAGE1_OBJECTIVE.md	M	3ab2babdf18dad5c79c866936dcd9b4b319e543c8b47543bc22a206b4c155fea	yes	-	snapshots/3ab2babdf18d/docs/training/STAGE1_OBJECTIVE.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	docs/training/STAGE2_RUNBOOK.md	M	e863e016e84833189eccd078b0c3192899a042b45046a162a74ac99be7ce5d62	yes	-	snapshots/e863e016e848/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	progress/explorations/README.md	M	e2f7221af04e3ca2bce0f34b456365736ab16753f3a0c0b32c1e684d46e50de7	yes	-	snapshots/e2f7221af04e/progress/explorations/README.md
same_path_divergent_new_content	branch-head	codex/fully-compact-2x2-ablation	2f684fc5eba06463d2b8cc833664a1b794d4e702	/data/CoordExp/.worktrees/fully-compact-2x2-ablation	docs/ARTIFACTS.md	M	9ef2a0e6d2e2825bdfd3a35cb777600f21fe3288201b0d3cad7b57c8faee5d0a	yes	-	snapshots/9ef2a0e6d2e2/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/fully-compact-2x2-ablation	2f684fc5eba06463d2b8cc833664a1b794d4e702	/data/CoordExp/.worktrees/fully-compact-2x2-ablation	docs/training/STAGE2_RUNBOOK.md	M	5da6adcf48a0dea2667ffd8bc992803e17ff2ad4c3a1d21e7ed8970624a1d788	yes	-	snapshots/5da6adcf48a0/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	configs/stage1/detection_teacher_forcing/README.md	M	f5f9e246c6c94820e69b321f265268c7224f1c04589783524182225156eae685	yes	-	snapshots/f5f9e246c6c9/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	docs/ARTIFACTS.md	M	9ef2a0e6d2e2825bdfd3a35cb777600f21fe3288201b0d3cad7b57c8faee5d0a	yes	-	snapshots/9ef2a0e6d2e2/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	docs/training/STAGE2_RUNBOOK.md	M	5a8833d6cca434811aacc36e94d98ae69c1323110f1a7d1dc58ff47a8b39867f	yes	-	snapshots/5a8833d6cca4/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	progress/directions/2026-06-07_segment_aware_packing_infra.md	A	02a9b448c136a183f3ad16eb2f3011f22db84bce95887b49dbc959050e09b37e	yes	-	snapshots/02a9b448c136/progress/directions/2026-06-07_segment_aware_packing_infra.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	progress/directions/README.md	M	cb61575ebdaa94dd852ceced9a6bfc31c6993b99abb40394ca511a9196afd93e	yes	-	snapshots/cb61575ebdaa/progress/directions/README.md
same_path_divergent_new_content	branch-head	codex/loss-only-instance-enumeration	eb6871b9498c769878e7f72b6f765aa483d44691	/data/CoordExp/.worktrees/loss-only-instance-enumeration	src/README.md	M	bc2098e87a83726efe29ff2c5b338cd2f96148eb9ed768faaa82c71b92d11675	yes	-	snapshots/bc2098e87a83/src/README.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	configs/stage1/detection_teacher_forcing/README.md	M	f5f9e246c6c94820e69b321f265268c7224f1c04589783524182225156eae685	yes	-	snapshots/f5f9e246c6c9/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	docs/ARTIFACTS.md	M	9ef2a0e6d2e2825bdfd3a35cb777600f21fe3288201b0d3cad7b57c8faee5d0a	yes	-	snapshots/9ef2a0e6d2e2/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	docs/training/STAGE2_RUNBOOK.md	M	51a0975c8cbd5bffb1df8a4b06603d12d55a73f4d17e9bfec735ce9ce0a67b4d	yes	-	snapshots/51a0975c8cbd/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/diagnostics/README.md	M	adb8bb80e4bbcabd12c9b7a9f0f5b2dd27395ade8ca519d209f873edc4edabcf	yes	-	snapshots/adb8bb80e4bb/progress/diagnostics/README.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/directions/2026-06-07_segment_aware_packing_infra.md	A	02a9b448c136a183f3ad16eb2f3011f22db84bce95887b49dbc959050e09b37e	yes	-	snapshots/02a9b448c136/progress/directions/2026-06-07_segment_aware_packing_infra.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	progress/directions/README.md	M	cb61575ebdaa94dd852ceced9a6bfc31c6993b99abb40394ca511a9196afd93e	yes	-	snapshots/cb61575ebdaa/progress/directions/README.md
same_path_divergent_new_content	branch-head	codex/mechanistic-diagnosis-experiments	9d668607494f39ff59bc0756bdc81cc5a8b79969	/data/CoordExp/.worktrees/mechanistic-diagnosis-experiments	src/README.md	M	bc2098e87a83726efe29ff2c5b338cd2f96148eb9ed768faaa82c71b92d11675	yes	-	snapshots/bc2098e87a83/src/README.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	configs/stage1/detection_teacher_forcing/README.md	M	71bebd3028cc59fb4c1f52dcb363b4f962bf9ada0878d50d0781ede92fdf1549	yes	-	snapshots/71bebd3028cc/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/AGENT_INDEX.md	M	642022a4743c5c7e595c479149d2d48c72b4f9eebb83547ce4118bf8d94a73ff	yes	-	snapshots/642022a4743c/docs/AGENT_INDEX.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/ARTIFACTS.md	M	2a5c64c623fd27108e8747e633c697fc8f2daa6014ade76531612643c8f00063	yes	-	snapshots/2a5c64c623fd/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/SYSTEM_OVERVIEW.md	M	4f90cca1ea80a0a751aa3165676ab63f2d66d1b937be8ebb9b8c9f6fb5b65c67	yes	-	snapshots/4f90cca1ea80/docs/SYSTEM_OVERVIEW.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/data/PACKING.md	M	961365d9c417af98bc98c3f780a337fd1e698348702977f1411e8776972a94c8	yes	-	snapshots/961365d9c417/docs/data/PACKING.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/superpowers/plans/2026-06-17-detection-template-variants.md	A	17ca7b67be256eff199d78e07b592e7a47d75166050a7ced65402b751baf378b	yes	-	snapshots/17ca7b67be25/docs/superpowers/plans/2026-06-17-detection-template-variants.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/training/METRICS.md	M	81b4fab4cbab6a1a5b36e0f4c49cb126ba88b64042a42f1589f2d6399cf478ec	yes	-	snapshots/81b4fab4cbab/docs/training/METRICS.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	docs/training/README.md	M	c4e26828d26dcc3781287b0cab76860e01ab838b858c5fbbbed90bed83668c8c	yes	-	snapshots/c4e26828d26d/docs/training/README.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/design.md	A	a37c6756bc67cfa066101b4d1bccf8ca826df6ecf718107c79a893efc884a4ac	yes	-	snapshots/a37c6756bc67/openspec/changes/detection-template-variants/design.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/proposal.md	A	bed7880c4529cb88db764bbf308cdc85a311562e06911400e1615c1008e552bf	yes	-	snapshots/bed7880c4529/openspec/changes/detection-template-variants/proposal.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/detection-template-variants/spec.md	A	d3ea7739d8b4025b45bd35b6b65cfa3e04646ec27016e76085ae0559b2432d21	yes	-	snapshots/d3ea7739d8b4/openspec/changes/detection-template-variants/specs/detection-template-variants/spec.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/specs/stage1-detection-objectives/spec.md	A	5bf009d2dbb594113c3f5b00d51e27ff5231ebf40c0004b8865766de6bd6a7d8	yes	-	snapshots/5bf009d2dbb5/openspec/changes/detection-template-variants/specs/stage1-detection-objectives/spec.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	openspec/changes/detection-template-variants/tasks.md	A	8eca9a6835bfbf9899308bcd0346fba1cc18a4e5ad283390d6ceb72e182025f3	yes	-	snapshots/8eca9a6835bf/openspec/changes/detection-template-variants/tasks.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/audits/2026-06-14_prefix_denoising_sft_v1_audit.md	A	be6db21eb37d0bd249689af49037630ae33c2d8f835224d4aec7941dd432127f	yes	-	snapshots/be6db21eb37d/progress/audits/2026-06-14_prefix_denoising_sft_v1_audit.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/directions/README.md	M	9352940f93f8f3001d4cccbca2e4f0ba8edd2162cdf15befd1a802d6364e88ce	yes	-	snapshots/9352940f93f8/progress/directions/README.md
same_path_divergent_new_content	branch-head	codex/prefix-denoising-sft	d08ef3ed63f6ffbd7d572afb162ea921b9b3a7ba	/data/CoordExp/.worktrees/geometry-aware-denoising-sft	progress/directions/prefix_denoising_sft_v1.md	A	78a4705d6b22ed29b82a1363bc2dd58ad5bcfcd3f79b5f378cfef975bd4bc62d	yes	-	snapshots/78a4705d6b22/progress/directions/prefix_denoising_sft_v1.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	configs/stage1/detection_teacher_forcing/README.md	M	f5f9e246c6c94820e69b321f265268c7224f1c04589783524182225156eae685	yes	-	snapshots/f5f9e246c6c9/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	docs/ARTIFACTS.md	M	9ef2a0e6d2e2825bdfd3a35cb777600f21fe3288201b0d3cad7b57c8faee5d0a	yes	-	snapshots/9ef2a0e6d2e2/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	docs/training/STAGE2_RUNBOOK.md	M	b1cc3b4203c64b0ea29255d9f11b346d29f05fd47b94a60e18b4d1e98ab9e482	yes	-	snapshots/b1cc3b4203c6/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	progress/directions/2026-06-07_segment_aware_packing_infra.md	A	02a9b448c136a183f3ad16eb2f3011f22db84bce95887b49dbc959050e09b37e	yes	-	snapshots/02a9b448c136/progress/directions/2026-06-07_segment_aware_packing_infra.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	progress/directions/README.md	M	cb61575ebdaa94dd852ceced9a6bfc31c6993b99abb40394ca511a9196afd93e	yes	-	snapshots/cb61575ebdaa/progress/directions/README.md
same_path_divergent_new_content	branch-head	codex/row-conditioned-visual-coverage	1629d7fd8ec4d89dc04f5f4c2997c36a7e68dbbd	/data/CoordExp/.worktrees/row-conditioned-visual-coverage	src/README.md	M	bc2098e87a83726efe29ff2c5b338cd2f96148eb9ed768faaa82c71b92d11675	yes	-	snapshots/bc2098e87a83/src/README.md
same_path_divergent_new_content	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	configs/stage1/detection_teacher_forcing/README.md	M	f5f9e246c6c94820e69b321f265268c7224f1c04589783524182225156eae685	yes	-	snapshots/f5f9e246c6c9/configs/stage1/detection_teacher_forcing/README.md
same_path_divergent_new_content	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	docs/ARTIFACTS.md	M	9ef2a0e6d2e2825bdfd3a35cb777600f21fe3288201b0d3cad7b57c8faee5d0a	yes	-	snapshots/9ef2a0e6d2e2/docs/ARTIFACTS.md
same_path_divergent_new_content	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	docs/training/STAGE2_RUNBOOK.md	M	8c00876cf9882e72fcd66408034ec7686432e09ae01be4f2f031a7acdba8e70f	yes	-	snapshots/8c00876cf988/docs/training/STAGE2_RUNBOOK.md
same_path_divergent_new_content	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	progress/directions/README.md	M	8ae992432b8308b014739ef5a2ea7870151bd5eb005d7238176e8ae3a1205c7e	yes	-	snapshots/8ae992432b83/progress/directions/README.md
same_path_divergent_new_content	branch-head	codex/segment-aware-packing-infra	e8f9bb8e1a309b8887d133a570951691889648b6	/data/CoordExp/.worktrees/segment-aware-packing-infra	src/README.md	M	bc2098e87a83726efe29ff2c5b338cd2f96148eb9ed768faaa82c71b92d11675	yes	-	snapshots/bc2098e87a83/src/README.md
same_path_identical	branch-head	codex/coord-repel-conservative-design	fc73fbfdf13330b3522dc2b7b91e6a22cc978bfa	/data/CoordExp/.worktrees/coord-repel-conservative-design	progress/explorations/2026-06-12_coord_repel_stage1_sft_design_decisions.md	A	9bf8d00f0593b1baa7d3594906d6789a392d201d34cef4cdf5aa50296f588c7f	yes	progress/explorations/2026-06-12_coord_repel_stage1_sft_design_decisions.md	-
same_path_identical	branch-head	codex/fully-compact-2x2-ablation	2f684fc5eba06463d2b8cc833664a1b794d4e702	/data/CoordExp/.worktrees/fully-compact-2x2-ablation	progress/handoffs/2026-06-11-packed-gaussian-sft-retrain.md	A	936e7139071812775675f5ac0d143b0fccdfbcb1067c7dfab1b485ff809c3162	yes	progress/handoffs/2026-06-11-packed-gaussian-sft-retrain.md	-
