classification	source_slug	branch	head	worktree	source_path	sha256	bytes	snapshot_path	disposition	destination
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-sublayer-patch-route-split/unit.md	4e85ace81f6b1d34bc1f385fcd03ef0de3252b16724727dcbf59be28f2d98b39	6309	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-sublayer-patch-route-split/unit.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-sublayer-patch-route-split/unit.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-visual-feature-component-localization/unit.md	e2434fb2519978d2b40f00fd062a4ed5fe59cf5caccc4e5fc5b43fb25b6a1957	10215	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-visual-feature-component-localization/unit.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-09-pvci-visual-feature-component-localization/unit.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-row-trajectory-causal-persistence/unit.md	bae4e228adcd70bc89c4e0b945e384b3fcc1e18e90073adc28fd62e8a120dc6a	11859	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-row-trajectory-causal-persistence/unit.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/2026-07-10-pvci-row-trajectory-causal-persistence/unit.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/index.md	a009e2862a9748e593e3730c6b222b54482b19ab3569fc746354a188d82b6fbf	2662	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/index.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/experiments/index.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/index.md	0e0884a8c389992c76ce999b6d81d7f7faad08372e1619d0e50799ce522bbbc3	495	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/index.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/index.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/overview.md	8c2fb7aba421bdf9a517c744236f1b3bd60f7caaa979456720a83d7c5610b6eb	30978	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/overview.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/overview.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	research/ideas/qwen3-vl-painted-gt-transcription-probe/review-log.md	92006543afbf0c2493b8cb3ad08a1af684f2125cad1ca36798b4fd525dc5c9ca	14973	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/research/ideas/qwen3-vl-painted-gt-transcription-probe/review-log.md	promoted_live_research	research/ideas/qwen3-vl-painted-gt-transcription-probe/review-log.md
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/plans/2026-07-04-qwen3-vl-painted-gt-transcription-probe.md	9c4e099a29d6d17f2401e0d5e855060ddcd380c6d016fe5745e1b148e91b02c2	64771	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/plans/2026-07-04-qwen3-vl-painted-gt-transcription-probe.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/plans/2026-07-06-next-object-steering-plan.md	3c5c5c78c66843f3e5cbc6345949d068b8a3a562cba5b9edc69aa2b29425e8c2	20335	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/plans/2026-07-06-next-object-steering-plan.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/plans/2026-07-06-next-object-steering-roadmap.md	25770f9ed932107b282eeaa7af9996f806184dcd94b2d5a4bb6efad6fac53e0e	32292	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/plans/2026-07-06-next-object-steering-roadmap.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/plans/2026-07-08-pvci-step0-preparation-experiments.md	66793e9131779dbb9e75cc3711e2f80cac64bd3ed737f36001ef2e31b85482f8	8748	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/plans/2026-07-08-pvci-step0-preparation-experiments.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/plans/2026-07-08-pvci-step1-precommit-probes.md	e9986fe31a2d50f6709a1b03e9d4c9246b44356915e73776614dfdda93a0a8a6	51096	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/plans/2026-07-08-pvci-step1-precommit-probes.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/specs/2026-07-06-next-object-steering-design.md	1ff73c7812eff1539730e71ca9a36dce73e22fde8e506f76661c798e4fc69cfe	9191	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/specs/2026-07-06-next-object-steering-design.md	raw_history_only	-
new_content_new_path	eb1c	codex/qwen3-vl-painted-gt-transcription-probe	f90381b15e6d	/data/CoordExp/.codex/worktrees/eb1c/CoordExp	docs/superpowers/specs/2026-07-08-pvci-step1-precommit-probes-design.md	da26f00257565142283762bfa2b64ff71314b933f66983c62270948645ca7d2e	10380	docs/history/worktree-cleanup/2026-07-12-pvci-research-worktree-recycle/snapshots/eb1c/docs/superpowers/specs/2026-07-08-pvci-step1-precommit-probes-design.md	raw_history_only	-
